source	term_name	term_id	adjusted_p_value	negative_log10_of_adjusted_p_value	term_size	query_size	intersection_size	effective_domain_size	intersections	log2fc	idr_fraction
GO:CC	endomembrane system	GO:0012505	2.30702838834609e-08	7.63694706138432	3877	494	155	19375	P22303,P14625,P31415,Q96KC8,P55085,P25067,P23467,Q07954,O14786,P02675,P05155,P62341,Q9P2N4,Q92896,P13611,Q02846,Q9NZJ5,P57103,P20701,Q9UKP4,Q8N114,Q8NBS9,P51654,Q04756,Q12913,Q9H0V9,Q8NBJ5,Q9Y6F9,P09341,Q6UW49,O95302,Q8NBP7,Q14050,O75129,Q9BT09,Q13467,Q8N2G8,Q13609,Q96KW9,Q8IZC6,P11279,Q96D15,O15118,Q8NFW1,P01024,P08138,Q9NZV5,Q99102,Q9UL01,Q14393,Q8N2Q7,Q12907,P49257,P30273,Q9NRD8,Q0VAF6,Q96L12,Q8NBK3,O15240,Q99835,Q6W4X9,Q13445,O75581,O15120,Q9NPY3,Q76LX8,Q13261,Q6UX06,P30533,P20333,Q15904,P01229,Q9NPA2,P20396,P98088,P20774,Q5FYB0,P13667,Q9Y3Q3,P54762,P04066,Q02818,O15496,O15354,Q13438,Q9BTY2,P04085,Q9HAT1,Q06481,Q8NFT8,Q9NPA0,Q5JRA6,Q14165,Q16270,P23327,P15848,Q5UCC4,Q86UE6,Q9Y625,O95715,Q92932,O95196,Q86Y34,P04216,P38484,Q24JP5,P14314,P46531,Q5FYB1,P51888,P08571,P05106,P25940,P17405,Q8IVL6,Q9H4B8,Q14766,P11047,P10645,Q3ZCQ3,Q8N158,Q9C0C4,Q9NZ53,Q02505,Q99466,Q86YW5,P05067,P10124,O00391,Q9UM47,Q9H1E5,Q9BZZ2,Q9HC84,P20645,P14091,Q8N441,Q13454,Q8N423,Q9Y5R2,P42785,Q8NCW0,Q14696,O75460,O43612,Q8WU39,P10323,Q8NEV9,P07949,P58400,Q9UI38,P10619,P12111,Q13087,P36897,P24347	0.6489408438747039	0.6258064516129033
GO:CC	vesicle	GO:0031982	2.48967989508808e-07	6.60385648773702	3476	494	139	19375	P14625,P55085,P53801,P23467,Q07954,O14786,P02675,P05155,Q92896,Q9NS15,P20701,Q8NBS9,O95967,P01614,Q93091,Q12913,Q9H0V9,Q9Y6F9,P09341,Q6UW49,P32926,Q8NBP7,P01611,P01599,O75129,Q13467,O43280,Q8N2G8,P01597,Q96KW9,P07359,P04278,Q8IUX7,P11279,O15118,P01593,Q641Q3,P01024,P08138,Q2I0M4,Q9UM73,P10643,Q99102,P04433,Q14393,Q92743,Q12907,P49257,P30273,Q9NRD8,Q0VAF6,O15240,P98095,Q99835,Q13445,O75581,O15120,Q9NPY3,Q5IJ48,Q13261,Q6UX06,Q7Z7M0,Q08345,P30533,P20333,Q15904,Q5SZK8,Q9NPA2,P20396,P98088,P23468,P20774,Q9Y3Q3,P54762,P04066,Q02818,O15496,Q6UX73,Q9BTY2,P04085,Q8NHP8,Q93033,Q9HAT1,Q06481,P21815,Q14517,Q8NFT8,P18065,Q14165,Q16270,P06310,P15848,P32942,Q92932,O95196,Q86Y34,P04216,P48061,P22105,Q24JP5,O75882,P51888,P01619,P08571,P05106,P17405,Q9H4B8,P11047,P10645,Q9C0C4,Q96NY8,Q86YW5,P05067,P10124,O00391,Q9HCN3,P01602,Q6ZMH5,Q9BZZ2,Q9HC84,P20645,P14091,Q8N441,P01615,Q8N423,Q9Y5R2,Q02083,P42785,Q8NCW0,O43612,P10323,P07949,Q9UGT4,Q9UIW2,P58400,P10619,P12111,Q6UXI9,P36897	0.6492701642607541	0.5323741007194245
GO:CC	plasma membrane signaling receptor complex	GO:0098802	9.03177136348241e-07	6.04422706497533	164	494	19	19375	Q04771,P30988,P36894,P20701,P08648,P36896,Q6ZSJ9,Q16671,O60391,P78552,O75899,O00238,Q13255,P05106,P21860,Q9UBS5,P32297,Q8NER5,P36897	2.1839169671771486	0.47368421052631576
GO:CC	blood microparticle	GO:0072562	1.44934193852496e-06	5.83882914075701	136	494	17	19375	P02747,P02675,P05155,P01614,P01611,P01599,P01597,P01593,P01024,P04433,P06310,P01619,P01624,P01602,P01615,P01594,P06312	2.293541458351647	0.23529411764705882
GO:CC	activin receptor complex	GO:0048179	4.2135924286863e-06	5.3753474750243	7	494	5	19375	Q04771,P36896,Q16671,Q8NER5,P36897	4.808114631181405	0.0
GO:CC	lysosomal lumen	GO:0043202	4.97353903818285e-06	5.30333446885509	86	494	13	19375	P13611,Q8NBS9,P51654,P20774,P04066,P15848,Q9Y625,O95196,P51888,P17405,Q8N158,Q02083,P10619	2.5677164217906414	0.5384615384615384
GO:CC	basement membrane	GO:0005604	8.95193751849507e-06	5.04808295769815	63	494	11	19375	P22303,Q86XX4,P25067,Q5VV63,O95967,P24043,Q14050,Q13753,O75882,P11047,Q9H1U4	2.7756931534890277	0.36363636363636365
GO:CC	cellular anatomical entity	GO:0110165	1.44881739010514e-05	4.83898634984103	16764	494	461	19375	P22303,Q9NPR2,Q9ULT6,Q8N126,Q6UXK2,Q86XX4,Q8NFZ4,P14625,P07510,Q8IWK6,Q9UBP4,Q8WVV5,P31415,Q96KC8,P02747,P55085,P25067,P53801,O43921,Q9UJ99,Q9H1E1,Q9H6B4,P23467,Q07954,O14786,Q9Y240,O60241,P02675,Q16653,Q04771,P05155,P62341,P30988,Q9Y5I0,Q9P2N4,Q92896,P13611,Q02846,P52797,Q9NZJ5,P36894,O14669,Q13018,P40225,Q8TEU8,Q5VV63,P19875,Q9NS15,Q9H3T2,Q9H461,O75094,Q9NVR0,P57103,P20701,Q9UKP4,Q8N114,Q8NBS9,P04430,Q9Y5I1,Q96A98,P51654,Q8N729,P0DN87,Q2VWP7,P81172,P78539,Q04756,O95967,A0A1B0GTW7,Q6UXZ3,P01614,Q93091,P08648,Q5VUB5,Q9ULL4,A1KZ92,Q12913,Q9H0V9,Q9Y5E1,Q8NBJ5,Q9Y6F9,A0A075B6S6,Q9H158,P09341,Q6UW49,Q969E3,A0A0C4DH73,O95302,P32926,Q50LG9,P24043,Q9Y5H6,Q8NBP7,Q14050,Q86UK5,A0A0B4J2D9,Q13753,P01611,Q9HC57,P01599,Q14956,O75129,O14514,P29317,P29322,P27539,A0A075B6I3,Q9BT09,Q9BSG5,Q13467,O43280,P47871,Q8N2G8,Q13609,P01597,P15502,Q96KW9,P19883,P07359,Q9NYZ4,P04278,Q8IZC6,Q8IUX7,P11279,A0A0C4DH55,Q9UN72,Q96D15,O15118,Q6PJG9,P01593,A0A0C4DH67,Q8NFW1,Q641Q3,P01024,P07333,Q9ULH4,Q9BXN1,Q9BZ11,P08138,Q2I0M4,Q9UM73,P10643,A0A0A0MRZ7,Q9NZW4,Q9NZV5,Q6GPH6,Q9Y5E8,Q99102,P36896,P25189,Q9UK28,P04433,P12034,Q9UL01,Q9Y5H9,Q14393,A0A0B4J1Z2,O15146,P02810,Q8N2Q7,Q92743,Q01113,Q6ZSJ9,Q12907,P05187,P16066,P49257,P30273,Q9NRD8,Q0VAF6,Q86VZ4,Q96L12,Q8NBK3,Q16671,O15240,A0A087WW87,Q8TCZ2,P98095,Q99835,Q6W4X9,O60391,Q9HC23,P55808,Q9Y5I2,Q13445,Q9H3T3,Q9Y286,Q7RTX0,O75581,Q9HC58,Q9H4A9,Q9NYQ6,O15120,Q8N0Z9,Q9NPY3,Q5IJ48,Q76LX8,Q13261,O95274,Q6UX06,Q7Z7M0,P13224,Q9P2E7,Q08345,Q9GZZ7,P30533,P22004,P20333,A0A075B6S4,O95390,Q9HD45,Q7KYR7,A6NKQ9,Q15904,Q5DX21,P01229,Q9UN73,A0A0C4DH69,O95450,P78552,Q5SZK8,Q9NPA2,Q9P2J2,P20396,P98088,P23468,Q96QU1,Q2MKA7,Q8TDE3,P20774,Q5FYB0,P13667,Q9UN67,Q96PQ0,Q9Y3Q3,P54762,P04066,Q02818,O15496,Q4LDE5,Q9UN75,Q6UX73,O15354,Q13438,Q9BTY2,P09529,Q7RTX1,Q8N0V4,Q9H4D0,Q9UP79,P04085,Q8NHP8,Q93033,Q9HAT1,Q14114,Q96PQ1,O75899,Q06481,P21815,Q14517,Q7Z4P5,Q9BY67,Q8NFT8,Q9UN74,Q5VT99,Q9NYQ7,Q9NPA0,Q5JRA6,A0A0C4DH24,P18065,Q14165,Q16270,O75054,Q9NQX5,P19876,Q6NW40,A0A0C4DH26,P51511,O00238,P04432,P23327,P06310,A6NF34,P15848,A0A075B6S5,P14209,P32942,Q86SU0,Q16478,P09683,Q9HDB5,P52798,Q8IYS2,Q5UCC4,Q13219,Q5T2D2,Q7Z736,Q86UE6,Q9Y625,O95715,Q9ULI3,Q92932,Q86XM0,O95196,Q86Y34,P11362,P04216,P48061,P41271,Q9H2A7,P22105,Q96GP6,P38484,Q9Y5E6,Q24JP5,P14314,Q9BZA8,A0A087WSY6,Q13255,O75173,P29376,P46531,O75882,Q5FYB1,P51888,P01619,Q96F46,O95944,P49771,O00230,Q92954,Q8TDQ0,P55107,Q6NT52,P22301,Q9Y219,A0A0C4DH72,Q9H4G1,P57087,Q6UXZ0,A0A075B6N2,P08571,P05106,P25940,Q9HBE5,P17405,Q8IVL6,Q9H4B8,A0A087WSZ0,Q9NQ36,Q14766,Q9Y5I3,P11047,Q8N2S1,Q9Y4D7,Q9NYL4,A0A0C4DH25,A0A075B6P5,P21860,P01624,O94985,P18627,Q9UBS5,P10645,Q9Y5H8,Q3ZCQ3,P09564,Q8N158,Q9C0C4,Q9BZA7,Q9NZ53,Q9Y5H5,Q02505,Q99466,Q96NY8,Q86YW5,P05067,A0A0A0MT36,Q4V9L6,Q08397,P10124,P0CAP1,O00391,P48645,Q9NTN9,Q9HCN3,Q7RTU9,Q96CG8,Q9UM47,Q86UW8,Q04912,P01602,Q9H1E5,Q6ZMH5,Q14574,P34096,Q9BZZ2,O95206,Q9HC84,A0A075B6S9,P20645,Q8WXS8,P14091,Q7Z5L7,Q9HCU4,Q8N441,A0A5B7,A6NLU5,A0A075B6S2,Q13454,O75462,P32297,Q9Y5I4,P01615,Q8N423,P15169,A0A075B6J1,Q9UPZ6,Q9Y5R2,Q02083,P42785,P58401,Q8NCW0,Q7Z4F1,P01601,Q6KF10,Q08629,Q8NER5,Q15223,Q9Y5H7,Q14696,O75460,P01594,O43612,Q8WU39,P10323,Q96MS0,Q9H1U4,P0C7U0,Q8NEV9,Q96JQ0,P07949,O43555,O75197,Q9UGT4,P06312,Q9UIW2,P58400,Q9UI38,A0A075B6H7,P10619,P12111,Q13087,Q6UXI9,Q9BZG2,P36897,Q6PEZ8,P49190,O60883,Q9UHF4,P24347	0.10908559265036567	0.596529284164859
GO:CC	secretory granule	GO:0030141	2.12014778442608e-05	4.67363386561662	742	494	42	19375	P23467,P02675,P05155,P20701,Q8NBS9,Q12913,P09341,Q6UW49,Q8N2G8,Q96KW9,P11279,P01024,Q14393,P30273,Q0VAF6,O15120,Q9NPY3,Q6UX06,P20333,Q9NPA2,P20396,P04066,O15496,Q9BTY2,P04085,Q06481,Q14165,P15848,Q92932,Q86Y34,P08571,P05106,Q9H4B8,P10645,Q86YW5,P05067,P10124,O00391,Q8N423,P42785,P10323,P10619	1.150583504509604	0.5714285714285714
GO:CC	plasma membrane protein complex	GO:0098797	3.23191332791996e-05	4.49054029446639	525	494	33	19375	Q9UJ99,Q07954,Q04771,P30988,P36894,P20701,P08648,Q86UK5,Q2I0M4,P10643,P36896,Q6ZSJ9,P30273,Q9NRD8,Q16671,O60391,O75581,Q15904,P78552,O75899,Q5VT99,O00238,Q86XM0,Q13255,P05106,P21860,Q9UBS5,P32297,Q8NER5,Q96JQ0,P07949,O75197,P36897	1.3017619651566155	0.5151515151515151
GO:CC	anchored component of membrane	GO:0031225	5.40669698230818e-05	4.26706796972512	62	494	10	19375	P51654,Q9BSG5,O43280,P07359,Q9H4A9,O95274,Q6NW40,P04216,P08571,Q9H4B8	2.661273242852134	0.4
GO:CC	extracellular organelle	GO:0043230	8.42853616527099e-05	4.07424784536909	2131	494	87	19375	P14625,P53801,P02675,P05155,Q92896,Q9NS15,P20701,Q8NBS9,O95967,P01614,Q12913,Q9Y6F9,P32926,P01611,P01599,O43280,P01597,P07359,P04278,Q8IUX7,P11279,O15118,P01593,Q641Q3,P01024,Q2I0M4,Q9UM73,P10643,Q99102,P04433,Q14393,Q92743,Q12907,P49257,Q9NRD8,P98095,Q99835,Q5IJ48,Q6UX06,Q7Z7M0,Q08345,Q15904,Q5SZK8,P98088,P23468,P20774,P54762,P04066,Q02818,Q6UX73,Q9BTY2,Q8NHP8,Q93033,Q06481,Q14517,P18065,Q16270,P06310,P15848,P32942,P04216,P48061,P22105,Q24JP5,O75882,P51888,P01619,P08571,P05106,P17405,P11047,Q96NY8,P05067,O00391,Q9HCN3,P01602,Q6ZMH5,Q9HC84,P01615,Q9Y5R2,Q02083,P42785,Q9UGT4,Q9UIW2,P10619,P12111,Q6UXI9	0.6791700764176718	0.4942528735632184
GO:CC	extracellular vesicle	GO:1903561	8.42853616527099e-05	4.07424784536909	2130	494	87	19375	P14625,P53801,P02675,P05155,Q92896,Q9NS15,P20701,Q8NBS9,O95967,P01614,Q12913,Q9Y6F9,P32926,P01611,P01599,O43280,P01597,P07359,P04278,Q8IUX7,P11279,O15118,P01593,Q641Q3,P01024,Q2I0M4,Q9UM73,P10643,Q99102,P04433,Q14393,Q92743,Q12907,P49257,Q9NRD8,P98095,Q99835,Q5IJ48,Q6UX06,Q7Z7M0,Q08345,Q15904,Q5SZK8,P98088,P23468,P20774,P54762,P04066,Q02818,Q6UX73,Q9BTY2,Q8NHP8,Q93033,Q06481,Q14517,P18065,Q16270,P06310,P15848,P32942,P04216,P48061,P22105,Q24JP5,O75882,P51888,P01619,P08571,P05106,P17405,P11047,Q96NY8,P05067,O00391,Q9HCN3,P01602,Q6ZMH5,Q9HC84,P01615,Q9Y5R2,Q02083,P42785,Q9UGT4,Q9UIW2,P10619,P12111,Q6UXI9	0.6798472390871747	0.4942528735632184
GO:CC	extracellular exosome	GO:0070062	9.77497990552159e-05	4.00988412671266	2109	494	86	19375	P14625,P53801,P02675,P05155,Q92896,Q9NS15,P20701,Q8NBS9,O95967,P01614,Q12913,Q9Y6F9,P32926,P01611,P01599,O43280,P01597,P07359,P04278,Q8IUX7,P11279,O15118,P01593,Q641Q3,P01024,Q2I0M4,Q9UM73,P10643,Q99102,P04433,Q14393,Q92743,Q12907,P49257,Q9NRD8,Q99835,Q5IJ48,Q6UX06,Q7Z7M0,Q08345,Q15904,Q5SZK8,P98088,P23468,P20774,P54762,P04066,Q02818,Q6UX73,Q9BTY2,Q8NHP8,Q93033,Q06481,Q14517,P18065,Q16270,P06310,P15848,P32942,P04216,P48061,P22105,Q24JP5,O75882,P51888,P01619,P08571,P05106,P17405,P11047,Q96NY8,P05067,O00391,Q9HCN3,P01602,Q6ZMH5,Q9HC84,P01615,Q9Y5R2,Q02083,P42785,Q9UGT4,Q9UIW2,P10619,P12111,Q6UXI9	0.6774628332600534	0.4883720930232558
GO:CC	secretory vesicle	GO:0099503	0.000130288091747369	3.88509527672597	860	494	44	19375	P23467,P02675,P05155,P20701,Q8NBS9,Q12913,P09341,Q6UW49,Q8N2G8,Q96KW9,P11279,P01024,Q14393,P30273,Q0VAF6,O15120,Q9NPY3,Q6UX06,P20333,Q9NPA2,P20396,P04066,O15496,Q9BTY2,P04085,Q06481,Q14165,P15848,Q92932,Q86Y34,P08571,P05106,Q9H4B8,P10645,Q9C0C4,Q86YW5,P05067,P10124,O00391,Q8N423,P42785,O43612,P10323,P10619	1.004780227399484	0.5681818181818182
GO:CC	postsynaptic membrane	GO:0045211	0.000162922453907122	3.7880190572756	103	494	12	19375	Q8NFZ4,Q6PJG9,Q9ULH4,O15146,Q8N2Q7,Q6ZSJ9,Q9H4D0,Q16478,Q86UE6,Q13255,O94985,Q9BZG2	2.1920034318895847	0.8333333333333334
GO:CC	cytoplasmic vesicle	GO:0031410	0.000173768705476536	3.76002843423146	1892	494	78	19375	P14625,P55085,P23467,Q07954,O14786,P02675,P05155,P20701,Q8NBS9,Q93091,Q12913,Q9H0V9,Q9Y6F9,P09341,Q6UW49,Q8NBP7,O75129,Q13467,Q8N2G8,Q96KW9,P11279,P01024,P08138,Q14393,Q12907,P49257,P30273,Q0VAF6,O15240,Q99835,Q13445,O75581,O15120,Q9NPY3,Q13261,Q6UX06,P30533,P20333,Q15904,Q9NPA2,P20396,Q9Y3Q3,P54762,P04066,O15496,Q9BTY2,P04085,Q9HAT1,Q06481,Q8NFT8,Q14165,P15848,Q92932,O95196,Q86Y34,P08571,P05106,P17405,Q9H4B8,P10645,Q9C0C4,Q86YW5,P05067,P10124,O00391,Q9BZZ2,P20645,P14091,Q8N441,Q8N423,P42785,Q8NCW0,O43612,P10323,P07949,P58400,P10619,P36897	0.6932473038745001	0.5512820512820513
GO:CC	intracellular vesicle	GO:0097708	0.000173768705476536	3.76002843423146	1893	494	78	19375	P14625,P55085,P23467,Q07954,O14786,P02675,P05155,P20701,Q8NBS9,Q93091,Q12913,Q9H0V9,Q9Y6F9,P09341,Q6UW49,Q8NBP7,O75129,Q13467,Q8N2G8,Q96KW9,P11279,P01024,P08138,Q14393,Q12907,P49257,P30273,Q0VAF6,O15240,Q99835,Q13445,O75581,O15120,Q9NPY3,Q13261,Q6UX06,P30533,P20333,Q15904,Q9NPA2,P20396,Q9Y3Q3,P54762,P04066,O15496,Q9BTY2,P04085,Q9HAT1,Q06481,Q8NFT8,Q14165,P15848,Q92932,O95196,Q86Y34,P08571,P05106,P17405,Q9H4B8,P10645,Q9C0C4,Q86YW5,P05067,P10124,O00391,Q9BZZ2,P20645,P14091,Q8N441,Q8N423,P42785,Q8NCW0,O43612,P10323,P07949,P58400,P10619,P36897	0.69248498151019	0.5512820512820513
GO:CC	cellular_component	GO:0005575	0.000181627962732928	3.74081728838247	17009	494	462	19375	P22303,Q9NPR2,Q96Q04,Q9ULT6,Q8N126,Q6UXK2,Q86XX4,Q8NFZ4,P14625,P07510,Q8IWK6,Q9UBP4,Q8WVV5,P31415,Q96KC8,P02747,P55085,P25067,P53801,O43921,Q9UJ99,Q9H1E1,Q9H6B4,P23467,Q07954,O14786,Q9Y240,O60241,P02675,Q16653,Q04771,P05155,P62341,P30988,Q9Y5I0,Q9P2N4,Q92896,P13611,Q02846,P52797,Q9NZJ5,P36894,O14669,Q13018,P40225,Q8TEU8,Q5VV63,P19875,Q9NS15,Q9H3T2,Q9H461,O75094,Q9NVR0,P57103,P20701,Q9UKP4,Q8N114,Q8NBS9,P04430,Q9Y5I1,Q96A98,P51654,Q8N729,P0DN87,Q2VWP7,P81172,P78539,Q04756,O95967,A0A1B0GTW7,Q6UXZ3,P01614,Q93091,P08648,Q5VUB5,Q9ULL4,A1KZ92,Q12913,Q9H0V9,Q9Y5E1,Q8NBJ5,Q9Y6F9,A0A075B6S6,Q9H158,P09341,Q6UW49,Q969E3,A0A0C4DH73,O95302,P32926,Q50LG9,P24043,Q9Y5H6,Q8NBP7,Q14050,Q86UK5,A0A0B4J2D9,Q13753,P01611,Q9HC57,P01599,Q14956,O75129,O14514,P29317,P29322,P27539,A0A075B6I3,Q9BT09,Q9BSG5,Q13467,O43280,P47871,Q8N2G8,Q13609,P01597,P15502,Q96KW9,P19883,P07359,Q9NYZ4,P04278,Q8IZC6,Q8IUX7,P11279,A0A0C4DH55,Q9UN72,Q96D15,O15118,Q6PJG9,P01593,A0A0C4DH67,Q8NFW1,Q641Q3,P01024,P07333,Q9ULH4,Q9BXN1,Q9BZ11,P08138,Q2I0M4,Q9UM73,P10643,A0A0A0MRZ7,Q9NZW4,Q9NZV5,Q6GPH6,Q9Y5E8,Q99102,P36896,P25189,Q9UK28,P04433,P12034,Q9UL01,Q9Y5H9,Q14393,A0A0B4J1Z2,O15146,P02810,Q8N2Q7,Q92743,Q01113,Q6ZSJ9,Q12907,P05187,P16066,P49257,P30273,Q9NRD8,Q0VAF6,Q86VZ4,Q96L12,Q8NBK3,Q16671,O15240,A0A087WW87,Q8TCZ2,P98095,Q99835,Q6W4X9,O60391,Q9HC23,P55808,Q9Y5I2,Q13445,Q9H3T3,Q9Y286,Q7RTX0,O75581,Q9HC58,Q9H4A9,Q9NYQ6,O15120,Q8N0Z9,Q9NPY3,Q5IJ48,Q76LX8,Q13261,O95274,Q6UX06,Q7Z7M0,P13224,Q9P2E7,Q08345,Q9GZZ7,P30533,P22004,P20333,A0A075B6S4,O95390,Q9HD45,Q7KYR7,A6NKQ9,Q15904,Q5DX21,P01229,Q9UN73,A0A0C4DH69,O95450,P78552,Q5SZK8,Q9NPA2,Q9P2J2,P20396,P98088,P23468,Q96QU1,Q2MKA7,Q8TDE3,P20774,Q5FYB0,P13667,Q9UN67,Q96PQ0,Q9Y3Q3,P54762,P04066,Q02818,O15496,Q4LDE5,Q9UN75,Q6UX73,O15354,Q13438,Q9BTY2,P09529,Q7RTX1,Q8N0V4,Q9H4D0,Q9UP79,P04085,Q8NHP8,Q93033,Q9HAT1,Q14114,Q96PQ1,O75899,Q06481,P21815,Q14517,Q7Z4P5,Q9BY67,Q8NFT8,Q9UN74,Q5VT99,Q9NYQ7,Q9NPA0,Q5JRA6,A0A0C4DH24,P18065,Q14165,Q16270,O75054,Q9NQX5,P19876,Q6NW40,A0A0C4DH26,P51511,O00238,P04432,P23327,P06310,A6NF34,P15848,A0A075B6S5,P14209,P32942,Q86SU0,Q16478,P09683,Q9HDB5,P52798,Q8IYS2,Q5UCC4,Q13219,Q5T2D2,Q7Z736,Q86UE6,Q9Y625,O95715,Q9ULI3,Q92932,Q86XM0,O95196,Q86Y34,P11362,P04216,P48061,P41271,Q9H2A7,P22105,Q96GP6,P38484,Q9Y5E6,Q24JP5,P14314,Q9BZA8,A0A087WSY6,Q13255,O75173,P29376,P46531,O75882,Q5FYB1,P51888,P01619,Q96F46,O95944,P49771,O00230,Q92954,Q8TDQ0,P55107,Q6NT52,P22301,Q9Y219,A0A0C4DH72,Q9H4G1,P57087,Q6UXZ0,A0A075B6N2,P08571,P05106,P25940,Q9HBE5,P17405,Q8IVL6,Q9H4B8,A0A087WSZ0,Q9NQ36,Q14766,Q9Y5I3,P11047,Q8N2S1,Q9Y4D7,Q9NYL4,A0A0C4DH25,A0A075B6P5,P21860,P01624,O94985,P18627,Q9UBS5,P10645,Q9Y5H8,Q3ZCQ3,P09564,Q8N158,Q9C0C4,Q9BZA7,Q9NZ53,Q9Y5H5,Q02505,Q99466,Q96NY8,Q86YW5,P05067,A0A0A0MT36,Q4V9L6,Q08397,P10124,P0CAP1,O00391,P48645,Q9NTN9,Q9HCN3,Q7RTU9,Q96CG8,Q9UM47,Q86UW8,Q04912,P01602,Q9H1E5,Q6ZMH5,Q14574,P34096,Q9BZZ2,O95206,Q9HC84,A0A075B6S9,P20645,Q8WXS8,P14091,Q7Z5L7,Q9HCU4,Q8N441,A0A5B7,A6NLU5,A0A075B6S2,Q13454,O75462,P32297,Q9Y5I4,P01615,Q8N423,P15169,A0A075B6J1,Q9UPZ6,Q9Y5R2,Q02083,P42785,P58401,Q8NCW0,Q7Z4F1,P01601,Q6KF10,Q08629,Q8NER5,Q15223,Q9Y5H7,Q14696,O75460,P01594,O43612,Q8WU39,P10323,Q96MS0,Q9H1U4,P0C7U0,Q8NEV9,Q96JQ0,P07949,O43555,O75197,Q9UGT4,P06312,Q9UIW2,P58400,Q9UI38,A0A075B6H7,P10619,P12111,Q13087,Q6UXI9,Q9BZG2,P36897,Q6PEZ8,P49190,O60883,Q9UHF4,P24347	0.09127979623340715	0.5974025974025974
GO:CC	cell junction	GO:0030054	0.000208599310175271	3.6806871320915	1349	494	60	19375	P22303,Q8N126,Q8NFZ4,P14625,P07510,P02747,Q9UJ99,Q9H6B4,Q07954,O14786,P57103,P08648,Q12913,P32926,O14514,P29317,Q6PJG9,Q9ULH4,O15146,Q8N2Q7,Q6ZSJ9,Q8TCZ2,O75581,Q8N0Z9,Q5DX21,P23468,Q96QU1,Q9H4D0,Q14517,Q9BY67,P14209,Q16478,Q86UE6,Q9Y625,Q9ULI3,Q92932,O95196,P04216,Q96GP6,Q13255,P46531,P57087,P05106,O94985,Q8N158,Q9C0C4,Q96NY8,P05067,P48645,Q14574,Q8N441,P32297,Q08629,Q15223,O43612,P0C7U0,Q96JQ0,P58400,Q9BZG2,P36897	0.8027574210118978	0.7166666666666667
GO:CC	vacuolar lumen	GO:0005775	0.000214188394506529	3.66920406449539	163	494	15	19375	P13611,Q8NBS9,P51654,P01024,P20774,P04066,Q9BTY2,P15848,Q9Y625,O95196,P51888,P17405,Q8N158,Q02083,P10619	1.851703899729088	0.5333333333333333
GO:CC	anchored component of plasma membrane	GO:0046658	0.000214188394506529	3.66920406449539	46	494	8	19375	P51654,Q9BSG5,O43280,P07359,O95274,Q6NW40,P04216,P08571	2.769979502294634	0.5
GO:CC	integral component of synaptic membrane	GO:0099699	0.000264499623229976	3.57757494226494	24	494	6	19375	Q8NFZ4,Q6PJG9,Q9ULH4,Q8N2Q7,Q86UE6,P58400	3.2935414583516467	0.8333333333333334
GO:CC	intrinsic component of synaptic membrane	GO:0099240	0.000422689173548519	3.37397887572989	26	494	6	19375	Q8NFZ4,Q6PJG9,Q9ULH4,Q8N2Q7,Q86UE6,P58400	3.178064240931711	0.8333333333333334
GO:CC	G protein-coupled receptor complex	GO:0097648	0.00049326011176875	3.30692400300358	9	494	4	19375	P30988,O75899,Q13255,Q9UBS5	4.1236164569093345	0.5
GO:CC	integral component of postsynaptic membrane	GO:0099055	0.000696802357106422	3.15689038888934	18	494	5	19375	Q8NFZ4,Q6PJG9,Q9ULH4,Q8N2Q7,Q86UE6	3.445544551796697	0.8
GO:CC	synapse	GO:0045202	0.000892608709148666	3.04933888008035	634	494	33	19375	P22303,Q8NFZ4,P07510,P02747,P57103,O14514,Q6PJG9,Q9ULH4,O15146,Q8N2Q7,Q6ZSJ9,O75581,P23468,Q96QU1,Q9H4D0,Q16478,Q86UE6,Q9Y625,Q92932,O95196,Q13255,P05106,O94985,Q8N158,Q9C0C4,P05067,P48645,P32297,Q08629,O43612,P0C7U0,P58400,Q9BZG2	1.029596547570693	0.7272727272727273
GO:CC	intrinsic component of postsynaptic membrane	GO:0098936	0.000892608709148666	3.04933888008035	19	494	5	19375	Q8NFZ4,Q6PJG9,Q9ULH4,Q8N2Q7,Q86UE6	3.3675420397954237	0.8
GO:CC	platelet alpha granule	GO:0031091	0.000926752982062414	3.03303600784367	90	494	10	19375	P02675,P05155,Q14393,P04085,Q06481,P05106,Q86YW5,P05067,P10124,O00391	2.123616456909335	0.7
GO:CC	semaphorin receptor complex	GO:0002116	0.00109499288548482	2.96058870256334	11	494	4	19375	O14786,Q9ULL4,Q9Y4D7,Q9UIW2	3.8341098397143494	0.5
GO:CC	cell-cell junction	GO:0005911	0.00109499288548482	2.96058870256334	354	494	22	19375	Q8N126,Q9UJ99,Q9H6B4,P08648,Q12913,P32926,O14514,P29317,Q8N0Z9,Q5DX21,Q14517,Q9BY67,Q9ULI3,P46531,P57087,P05106,Q96NY8,Q14574,Q8N441,Q15223,Q96JQ0,P36897	1.2853675269059468	0.6818181818181818
GO:CC	postsynapse	GO:0098794	0.001145856906855	2.94086961312201	283	494	19	19375	Q8NFZ4,P02747,P57103,O14514,Q6PJG9,Q9ULH4,O15146,Q8N2Q7,Q6ZSJ9,Q9H4D0,Q16478,Q86UE6,Q13255,O94985,Q9C0C4,P05067,P32297,Q08629,Q9BZG2	1.3968107289633502	0.7894736842105263
